33.475479,-84.624512,-201.352707,-0.08424,-0.219895,0.520156,-0.249222,-0.046082,-0.858871,0.437134,1
33.475479,-84.624512,-201.352707,-0.200374,-0.009516,0.539254,-0.270813,-0.039825,-0.875259,0.437076,2
32.261337,-84.098892,-201.183365,-0.223004,0.123979,0.522772,-0.301559,-0.025742,-0.891815,0.437076,3
32.261337,-84.098892,-201.183365,-0.222449,0.207562,0.503063,-0.301559,-0.025742,-0.891815,0.437076,4
35.209961,-84.274094,-199.99794,-0.222449,0.207562,0.503063,-0.319931,-0.024567,-0.912506,0.437076,5
35.209961,-84.274094,-199.99794,-0.184281,0.149012,0.483992,-0.280762,-0.033539,-0.928192,0.437076,6
32.434784,-84.274094,-201.691406,-0.179096,0.08742,0.466658,-0.259995,-0.037308,-0.923904,0.437076,7
32.434784,-84.274094,-201.691406,-0.179096,0.08742,0.466658,-0.252655,-0.041702,-0.912552,0.437076,8
32.261337,-84.098892,-201.860748,-0.17715,-0.010272,0.436304,-0.249603,-0.049515,-0.907837,0.437797,9
32.261337,-84.098892,-201.860748,-0.224866,-0.003796,0.426227,-0.250504,-0.050674,-0.899323,0.437797,10
31.740997,-83.222855,-202.03009,-0.224866,-0.003796,0.426227,-0.250504,-0.062805,-0.890579,0.437797,11
31.740997,-83.222855,-202.03009,-0.300037,0.063254,0.426843,-0.250504,-0.062805,-0.890579,0.437797,12
32.434784,-83.923691,-199.320557,-0.434284,0.255658,0.441373,-0.259598,-0.08252,-0.894226,0.437797,13
32.434784,-83.923691,-199.320557,-0.460584,0.309781,0.438208,-0.25943,-0.083084,-0.922012,0.437797,14
32.608231,-85.150131,-200.167282,-0.460584,0.309781,0.438208,-0.253281,-0.069946,-0.952667,0.437797,15
32.608231,-85.150131,-200.167282,-0.436041,0.300048,0.422467,-0.253281,-0.069946,-0.952667,0.444246,16
32.087891,-84.274094,-202.36879,-0.346313,0.221487,0.452803,-0.256165,-0.04776,-1.007523,0.444246,17
32.087891,-84.274094,-202.36879,-0.346313,0.221487,0.452803,-0.213516,-0.04599,-1.002197,0.444246,18
32.087891,-84.274094,-202.36879,-0.313785,0.208131,0.37329,-0.189911,-0.02243,-0.995148,0.444246,19
33.302032,-83.748474,-200.505981,-0.287961,0.044849,0.37367,-0.21315,-0.046478,-0.99144,0.444246,20
