26.884445,-93.384811,-191.530624,-0.032662,-0.202381,-0.017539,-0.164597,-0.720261,-0.67868,0.50804,1455415545
24.80307,-95.837692,-191.530624,-0.094709,-0.012319,0.00524,-0.210907,-0.720184,-0.671371,0.510818,1455415546
26.537552,-95.136871,-192.208008,-0.032905,0.01604,0.002916,-0.218887,-0.724564,-0.638474,0.510437,1455415546
26.537552,-93.034393,-192.885391,-0.061512,0.029903,-0.000516,-0.217148,-0.713593,-0.661377,0.510699,1455415546
26.884445,-93.735214,-192.546707,-0.042474,0.027774,0.009262,-0.210907,-0.72081,-0.654251,0.510216,1455415546
24.976517,-92.859192,-192.038666,-0.039144,0.036163,-0.002354,-0.213669,-0.714828,-0.662598,0.510223,1455415546
25.84375,-94.43605,-192.546707,-0.0392,0.00537,-0.012115,-0.208191,-0.711166,-0.669937,0.511934,1455415546
27.057892,-94.96167,-192.716049,-0.046653,0.01285,-0.006834,-0.208054,-0.718445,-0.662735,0.512474,1455415546
25.670303,-93.560013,-192.716049,-0.050884,0.021357,-0.004703,-0.205643,-0.714752,-0.663696,0.511299,1455415546
24.976517,-93.910431,-192.716049,-0.05311,0.005491,-0.001631,-0.212173,-0.711136,-0.668289,0.510104,1455415546
27.578232,-94.085632,-193.224091,-0.057386,0.000209,-0.001711,-0.214294,-0.716354,-0.661942,0.5083,1455415546
24.80307,-94.085632,-191.530624,-0.066827,0.023544,-0.003806,-0.210495,-0.713074,-0.657562,0.507429,1455415547
24.976517,-92.859192,-192.038666,-0.065916,0.002388,0.002462,-0.210175,-0.714905,-0.663223,0.506275,1455415547
25.496857,-95.487274,-192.546707,-0.035028,-0.002029,-0.006792,-0.219894,-0.712402,-0.672638,0.505674,1455415547
24.28273,-94.96167,-193.393433,-0.071194,-0.003999,-0.005084,-0.214157,-0.714371,-0.658539,0.504858,1455415547
25.149963,-91.983154,-190.514557,-0.063725,0.002331,-0.004962,-0.216583,-0.713593,-0.655975,0.504564,1455415547
26.017212,-94.96167,-191.699966,-0.064683,0.019269,-0.008064,-0.214447,-0.710541,-0.663361,0.503912,1455415547
24.976517,-93.910431,-192.038666,-0.044607,0.007585,-0.000459,-0.221237,-0.710007,-0.66304,0.503775,1455415547
26.884445,-95.136871,-191.530624,-0.044636,-0.000899,-0.001574,-0.210114,-0.717712,-0.663681,0.506838,1455415547
25.670303,-94.260834,-192.038666,-0.031801,0.012815,-0.003475,-0.212799,-0.714142,-0.657974,0.508233,1455415547
25.84375,-95.837692,-191.869324,-0.049955,0.000188,-0.000563,-0.219238,-0.715683,-0.660431,0.508982,1455415547
25.32341,-94.96167,-191.022583,-0.026529,0.003258,-0.003472,-0.218994,-0.713409,-0.659546,0.509011,1455415548
26.017212,-94.260834,-192.716049,-0.03294,0.000117,-0.001435,-0.220108,-0.718155,-0.657516,0.509489,1455415548
24.629623,-95.312073,-193.393433,-0.042458,0.006497,-0.003633,-0.22023,-0.718842,-0.649933,0.509788,1455415548
26.190659,-94.43605,-192.208008,-0.047762,0.017141,0.000627,-0.218567,-0.720459,-0.653854,0.510365,1455415548
24.629623,-95.662491,-191.022583,-0.043545,0.003329,-0.0026,-0.223892,-0.71608,-0.652222,0.510621,1455415548
26.017212,-93.20961,-190.3452,-0.051991,0.005446,-0.008003,-0.21608,-0.721924,-0.651703,0.510867,1455415548
23.762375,-95.487274,-193.224091,-0.046662,0.014983,-0.004694,-0.221146,-0.720276,-0.651779,0.510871,1455415548
27.404785,-94.96167,-190.683899,-0.050914,0.012873,-0.005818,-0.21933,-0.71814,-0.656128,0.510852,1455415548
25.496857,-95.837692,-192.208008,-0.056294,0.00231,-0.003814,-0.217941,-0.720261,-0.652588,0.510906,1455415548
25.670303,-93.560013,-190.683899,-0.057309,0.017164,-0.001609,-0.223022,-0.719498,-0.65036,0.510867,1455415548
24.80307,-95.136871,-192.546707,-0.049875,0.007571,-0.005838,-0.220261,-0.718689,-0.649368,0.510858,1455415549
24.28273,-95.662491,-192.716049,-0.05627,0.013987,-0.000552,-0.220291,-0.717896,-0.644104,0.510981,1455415549
26.364105,-94.260834,-191.022583,-0.048863,0.004416,-0.00159,-0.226501,-0.720932,-0.649216,0.511118,1455415549
24.109283,-94.43605,-191.19194,-0.067967,0.004467,-0.004997,-0.21669,-0.720352,-0.651169,0.511298,1455415549
24.456177,-95.487274,-191.530624,-0.057327,0.017177,0.000519,-0.222382,-0.719131,-0.652679,0.511384,1455415549
25.496857,-94.786453,-192.546707,-0.063672,0.016114,-0.003815,-0.223618,-0.717255,-0.648438,0.511316,1455415549
24.456177,-95.136871,-191.869324,-0.054106,0.016078,-0.003707,-0.219025,-0.719681,-0.65387,0.511239,1455415549
24.629623,-93.910431,-190.683899,-0.062595,0.015036,-0.005937,-0.221939,-0.720047,-0.654556,0.511065,1455415549
24.109283,-93.384811,-192.546707,-0.058315,0.023505,-0.004774,-0.220535,-0.719955,-0.656418,0.511082,1455415549
25.670303,-93.910431,-191.361282,-0.062548,0.021381,-0.008027,-0.221191,-0.721298,-0.65538,0.510928,1455415549
24.28273,-94.96167,-191.699966,-0.054131,0.008653,-0.004816,-0.219223,-0.719727,-0.65274,0.510902,1455415550
24.976517,-94.260834,-191.699966,-0.10103,-0.051676,-0.021666,-0.213699,-0.707382,-0.645126,0.510853,1455415550
25.149963,-94.085632,-192.208008,-0.037059,0.008541,-0.012072,-0.226746,-0.716888,-0.654495,0.511223,1455415550
24.28273,-93.560013,-191.361282,-0.076574,-0.006057,0.001227,-0.218567,-0.711411,-0.658447,0.510682,1455415550
24.456177,-94.43605,-192.208008,-0.064915,-0.002887,0.006697,-0.22728,-0.713837,-0.656128,0.510802,1455415550
23.762375,-95.487274,-191.869324,-0.065932,-0.013549,-0.004018,-0.232086,-0.716599,-0.654602,0.510289,1455415550
24.109283,-93.034393,-192.208008,-0.037091,0.013881,-0.005656,-0.227386,-0.71965,-0.649536,0.510177,1455415550
26.364105,-93.910431,-191.022583,-0.042325,0.025537,-0.008837,-0.225784,-0.716507,-0.652435,0.510494,1455415550
24.976517,-94.260834,-191.699966,-0.0307,0.01491,-0.006642,-0.226318,-0.717468,-0.652878,0.510758,1455415550
24.629623,-94.96167,-192.038666,-0.047715,0.017107,-0.004693,-0.22171,-0.716629,-0.649155,0.511091,1455415550
25.84375,-93.384811,-190.514557,-0.055222,0.002299,-0.004866,-0.226669,-0.718536,-0.65683,0.511172,1455415551
25.496857,-93.384811,-191.530624,-0.05627,0.007609,-0.003782,-0.224167,-0.714508,-0.653366,0.511063,1455415551
24.109283,-94.085632,-191.869324,-0.05514,0.02244,-0.003681,-0.224518,-0.717728,-0.653397,0.510947,1455415551
24.456177,-94.43605,-191.869324,-0.043478,0.011786,-0.005741,-0.227249,-0.715118,-0.650085,0.510734,1455415551
24.28273,-94.260834,-190.3452,-0.045627,0.012874,-0.002566,-0.227661,-0.715912,-0.654739,0.510887,1455415551
24.456177,-94.786453,-191.530624,-0.063696,0.015068,-0.001694,-0.225449,-0.721085,-0.646072,0.510883,1455415551
24.109283,-93.735214,-193.901474,-0.045583,0.02879,0.000721,-0.220718,-0.715317,-0.654129,0.510972,1455415551
25.84375,-93.735214,-192.885391,-0.051981,0.01607,-0.003683,-0.231293,-0.719055,-0.653061,0.51087,1455415551
24.456177,-95.136871,-191.530624,-0.045565,0.02665,-0.002483,-0.226425,-0.721512,-0.651871,0.510827,1455415551
24.629623,-92.508774,-192.377365,-0.058376,0.016108,-0.001627,-0.223877,-0.718857,-0.653671,0.51064,1455415551
25.149963,-94.085632,-191.869324,-0.054035,0.029847,-0.004688,-0.227615,-0.717911,-0.651978,0.510618,1455415552
25.496857,-94.786453,-192.208008,-0.054097,0.018197,-0.003694,-0.226532,-0.71608,-0.656586,0.510385,1455415552
24.109283,-94.085632,-192.546707,-0.062557,0.02564,-0.004809,-0.226303,-0.717773,-0.650955,0.510322,1455415552
26.017212,-94.96167,-192.377365,-0.032729,0.040364,-0.004384,-0.224976,-0.715012,-0.659912,0.510042,1455415552
25.149963,-93.034393,-192.546707,-0.0519,0.025579,-0.007881,-0.22377,-0.718094,-0.656006,0.509976,1455415552
25.670303,-93.910431,-190.683899,-0.044527,0.012842,-0.00681,-0.225067,-0.715988,-0.655991,0.509883,1455415552
24.28273,-93.910431,-191.022583,-0.049817,0.018161,-0.006838,-0.2155,-0.718079,-0.650391,0.509799,1455415552
25.670303,-94.96167,-191.022583,-0.028519,0.049947,0.005296,-0.218872,-0.720795,-0.653488,0.509928,1455415552
25.670303,-94.611252,-191.699966,-0.055276,-0.017862,-0.009243,-0.215714,-0.72319,-0.659256,0.50994,1455415552
24.28273,-96.71373,-192.377365,-0.059483,0.002322,-0.00385,-0.219284,-0.723984,-0.647125,0.509881,1455415552
25.32341,-93.910431,-191.361282,-0.0595,0.015094,0.004738,-0.225571,-0.718826,-0.648956,0.510053,1455415553
25.496857,-94.786453,-191.19194,-0.043558,0.006529,0.000611,-0.220688,-0.722,-0.662811,0.50996,1455415553
24.109283,-94.43605,-191.19194,-0.046631,0.034099,0.001805,-0.227676,-0.727173,-0.646561,0.509824,1455415553
24.629623,-93.910431,-191.022583,-0.034828,0.036098,-0.009754,-0.218048,-0.725327,-0.650345,0.510217,1455415553
25.32341,-93.910431,-191.699966,-0.046637,0.026661,-0.001431,-0.217453,-0.721848,-0.643173,0.510237,1455415553
25.149963,-95.487274,-192.208008,-0.0691,0.003459,0.002432,-0.219009,-0.726852,-0.649399,0.51068,1455415553
25.32341,-93.910431,-191.022583,-0.029545,0.045671,-0.001125,-0.219955,-0.725601,-0.644897,0.510664,1455415553
25.496857,-95.136871,-192.208008,0.032404,0.081364,-0.016171,-0.213318,-0.720978,-0.656113,0.510653,1455415553
24.976517,-94.260834,-192.377365,-0.064697,0.022469,-0.004853,-0.209381,-0.725113,-0.639877,0.510669,1455415553
26.190659,-96.538513,-191.19194,-0.043469,0.013905,-0.005728,-0.21138,-0.726852,-0.64682,0.510917,1455415553
26.190659,-95.136871,-191.19194,-0.048735,0.022395,-0.006801,-0.213745,-0.726578,-0.64801,0.510821,1455415554
26.710999,-94.96167,-189.667816,-0.040142,0.033992,-0.01089,-0.21492,-0.728104,-0.647781,0.511022,1455415554
26.364105,-93.910431,-191.699966,-0.060451,0.015015,-0.008041,-0.211304,-0.730698,-0.647202,0.511105,1455415554
25.149963,-95.487274,-192.208008,-0.045594,0.020292,-0.002522,-0.211685,-0.725357,-0.645081,0.511098,1455415554
26.364105,-95.312073,-192.377365,-0.058315,0.023505,-0.004774,-0.218369,-0.727264,-0.649658,0.511195,1455415554
25.149963,-94.786453,-190.853241,-0.071284,-0.013501,0.000178,-0.211945,-0.726654,-0.644669,0.510879,1455415554
24.80307,-94.43605,-191.869324,-0.118937,0.013129,-0.006585,-0.205536,-0.72139,-0.647858,0.510871,1455415554
25.496857,-94.786453,-192.208008,-0.095478,0.023617,-0.009449,-0.211655,-0.720551,-0.666458,0.51037,1455415554
26.017212,-93.20961,-191.699966,-0.046681,0.006492,-0.006873,-0.215317,-0.71489,-0.655548,0.509268,1455415554
25.496857,-93.384811,-192.208008,-0.040248,0.010679,-0.011031,-0.222595,-0.715546,-0.663528,0.508462,1455415554
25.32341,-94.260834,-192.038666,-0.058182,0.044671,-0.008902,-0.210251,-0.720215,-0.649124,0.508474,1455415555
25.84375,-95.136871,-192.546707,-0.060441,0.023513,-0.004798,-0.209564,-0.721329,-0.663681,0.508589,1455415555
