MagX, MagY, MagZ, GyroX, GyroY, GyroZ, AccelX, AccelY, AccelZ, Lum, Time
25.496857,-56.241135,-165.112610,-0.059804,0.158856,0.114122,0.220688,-0.089996,-1.039246,0.290109,1455415929.352779
23.762375,-54.138657,-163.080460,-0.319369,0.029451,0.431743,0.190002,0.045273,-1.199219,0.291277,1455415929.422792
23.242035,-51.860992,-163.927185,-1.297741,-0.777264,0.785071,0.186249,0.331345,-1.389236,0.291862,1455415929.492790
22.721695,-49.583313,-162.741760,1.088110,0.696500,0.528241,0.084213,0.000168,-0.973785,0.291190,1455415929.552760
22.721695,-48.532074,-163.080460,-0.564757,-0.241454,0.997652,-0.029251,0.099854,-0.891998,0.293176,1455415929.622792
22.721695,-46.429596,-162.741760,-0.237492,-0.244690,0.527852,-0.114243,-0.039612,-0.763779,0.293755,1455415929.692792
24.629623,-44.151917,-162.911102,-0.041840,0.063960,0.197813,-0.026489,-0.127075,-0.804779,0.293277,1455415929.752964
23.762375,-44.327133,-162.741760,-0.009331,-0.058894,0.063382,-0.020477,-0.094772,-0.892853,0.293437,1455415929.822613
21.160660,-43.801514,-161.556335,0.143859,0.069913,-0.245868,-0.044586,-0.093918,-1.076950,0.293407,1455415929.892794
23.068588,-42.575073,-161.725677,-0.402893,-0.414946,-0.334744,-0.093491,-0.060074,-1.352493,0.294281,1455415929.952980
21.681000,-41.874237,-162.064377,-0.279802,-0.054824,-0.122657,-0.180740,0.244476,-1.417236,0.294222,1455415930.022793
23.935822,-40.998215,-163.588486,0.075475,0.177085,-0.754590,-0.110245,0.049973,-0.978424,0.293476,1455415930.092804
23.935822,-42.049454,-164.265884,0.004363,0.226973,-0.619967,-0.010437,0.103287,-0.920593,0.296099,1455415930.152791
24.803070,-41.874237,-164.435226,0.333781,0.258469,-0.470290,-0.047745,0.044342,-0.705704,0.299343,1455415930.222796
22.374802,-43.275894,-165.451294,0.363635,0.372054,-0.421393,0.030487,-0.074600,-0.739441,0.303763,1455415930.292793
23.762375,-40.823013,-166.128693,0.524811,0.383932,-0.127966,0.029053,-0.098404,-0.895523,0.306076,1455415930.352796
23.588928,-42.399857,-166.975418,-0.084521,-0.151870,0.224768,0.105911,-0.080658,-1.086685,0.307086,1455415930.422797
25.496857,-41.874237,-167.483459,-0.631205,0.027510,0.111137,0.168060,-0.013168,-1.238419,0.309721,1455415930.492853
24.976517,-40.297394,-166.298035,-0.444633,-0.561628,0.225697,0.083893,0.233871,-1.322739,0.309073,1455415930.552715
24.803070,-40.122177,-168.499527,0.831452,0.256598,0.353535,0.276306,-0.090317,-0.872025,0.307009,1455415930.622792
24.976517,-40.998215,-167.652802,-0.438658,-0.052898,0.899125,0.022354,0.101013,-0.829651,0.313109,1455415930.692789
24.803070,-37.669296,-167.144760,-0.941932,-0.068128,0.703957,0.053131,-0.155548,-0.591202,0.312302,1455415930.752934
24.976517,-34.690796,-167.991501,-0.355519,0.006204,0.420555,-0.037186,-0.017792,-0.801056,0.309381,1455415930.822781
25.670303,-33.639557,-166.636719,0.069913,0.158564,0.473089,-0.114136,0.010361,-1.105606,0.304256,1455415930.892736
24.803070,-33.814774,-167.822144,-0.037545,-0.074030,0.000197,-0.056915,0.026291,-1.128983,0.302138,1455415930.952673
25.323410,-33.989975,-164.265884,0.180043,-0.079895,-0.449578,-0.049866,-0.143433,-1.236633,0.303137,1455415931.022716
23.935822,-33.989975,-165.281952,0.371938,0.223826,-0.233859,-0.225250,0.208633,-1.213013,0.303449,1455415931.092796
23.588928,-33.289154,-167.991501,-0.507760,-0.128251,-0.469342,-0.116486,0.095047,-0.971344,0.302917,1455415931.152746
23.588928,-32.588318,-167.652802,-0.056155,0.008911,-0.620891,-0.026291,0.119278,-0.906769,0.304077,1455415931.222801
22.374802,-33.814774,-167.483459,0.422217,0.209067,-0.519594,-0.007492,0.065002,-0.730484,0.305882,1455415931.292792
21.334106,-34.515594,-167.144760,0.159459,-0.029558,-0.379286,0.047867,-0.073456,-0.663849,0.308925,1455415931.352799
20.813766,-33.989975,-167.991501,-0.187716,-0.207993,-0.157644,0.014374,-0.087265,-0.906372,0.311447,1455415931.422795
21.507553,-35.391617,-166.975418,-0.448335,-0.153461,0.254696,0.029434,-0.045593,-1.114548,0.310270,1455415931.492791
20.987213,-32.413116,-166.806076,-0.702834,-0.173927,0.052731,0.032822,0.195038,-1.483917,0.308169,1455415931.552794
20.813766,-31.887497,-165.281952,0.345643,-0.184101,0.247523,0.001328,0.433151,-1.360092,0.304110,1455415931.622811
20.293411,-34.515594,-167.822144,0.879924,0.484027,0.157540,0.283493,0.042297,-0.828491,0.303651,1455415931.692670
18.905838,-33.464355,-169.515610,-0.024147,-0.149864,0.734053,0.057999,0.132019,-0.768921,0.312598,1455415931.753034
19.599625,-31.361877,-169.854309,-0.122601,0.048811,0.428761,-0.033951,-0.121597,-0.612213,0.314927,1455415931.822781
19.946518,-30.661057,-167.483459,-0.500985,-0.055302,0.490896,0.027908,-0.082779,-0.830444,0.314190,1455415931.892792
19.599625,-29.609818,-169.176926,-0.162335,-0.118452,0.266649,-0.057663,-0.043198,-1.017502,0.312483,1455415931.952805
18.558945,-29.960236,-169.176926,-0.281158,-0.014199,-0.068165,0.002747,0.034775,-1.261688,0.309835,1455415932.022794
18.038589,-28.733795,-167.991501,-0.263305,-0.021272,-0.168021,-0.090469,-0.048386,-1.406677,0.308956,1455415932.092798
16.130661,-29.609818,-167.822144,0.510228,0.300280,0.036288,-0.260895,0.246460,-1.256393,0.307228,1455415932.152798
16.651016,-29.434616,-171.039734,0.235864,0.012266,-0.584588,-0.136017,0.011749,-0.834702,0.305881,1455415932.222794
17.344803,-31.537094,-170.701035,0.126397,0.152232,-0.634996,-0.078552,0.120743,-0.798965,0.308003,1455415932.292792
16.997910,-32.588318,-173.410583,0.471324,0.364511,-0.704309,-0.073730,0.098236,-0.716934,0.308465,1455415932.352887
16.997910,-35.041214,-173.410583,-0.269365,-0.056015,-0.464089,0.019379,-0.157150,-0.593918,0.310700,1455415932.422810
14.743073,-34.865997,-174.595993,-0.392348,-0.109499,-0.287047,0.011337,-0.156815,-0.865997,0.314088,1455415932.492792
16.304108,-34.690796,-172.055801,-0.627725,0.119275,-0.115970,0.018631,-0.100189,-1.101822,0.312592,1455415932.552797
14.743073,-32.062714,-170.192993,-1.171288,0.130147,-0.067783,0.027115,0.241928,-1.592712,0.310180,1455415932.622793
14.916534,-31.186676,-169.684952,1.148382,0.038132,-0.141077,0.018814,0.528900,-1.483932,0.304007,1455415932.692793
17.518250,-33.113937,-173.241226,1.902261,0.688454,-0.069087,0.215302,-0.003525,-0.723907,0.299295,1455415932.752972
14.222733,-32.588318,-175.442734,-0.212037,-0.191306,0.441211,0.072342,0.002701,-0.586670,0.309635,1455415932.822993
16.651016,-32.938736,-174.765350,-0.524456,-0.155879,0.327238,0.057129,-0.015442,-0.785965,0.312968,1455415932.892799
14.743073,-29.259415,-175.612076,-0.234851,-0.181009,0.381431,0.050568,-0.080063,-0.842560,0.311174,1455415932.952833
14.743073,-27.507355,-175.612076,-0.033638,0.082227,0.241639,-0.027298,-0.035309,-0.929855,0.310039,1455415933.022803
15.957214,-26.280914,-176.458801,-0.148583,-0.081472,-0.069198,0.048935,-0.007294,-1.223236,0.308245,1455415933.092797
14.916534,-26.631317,-175.781418,-0.033370,-0.008855,-0.078102,-0.014999,0.006348,-1.358871,0.307014,1455415933.152804
13.875839,-24.528854,-178.152267,0.152818,0.094227,0.077834,-0.114502,0.257538,-1.255096,0.305633,1455415933.222797
13.528946,-26.981735,-180.523117,0.025915,-0.171531,-0.618915,-0.206894,-0.202667,-0.698242,0.304029,1455415933.292798
12.314804,-26.105698,-180.692459,-0.781808,-0.094110,-0.595658,-0.185791,0.093307,-0.900391,0.304159,1455415933.352794
10.927216,-25.755295,-181.369858,-0.050271,0.050720,-0.542903,-0.084457,0.137115,-0.899445,0.303661,1455415933.422798
9.019287,-28.383377,-181.877884,0.012698,-0.148533,-0.675319,-0.041840,-0.023041,-0.743530,0.304426,1455415933.492792
6.937912,-27.332138,-182.893967,-0.037735,0.087770,-0.377620,0.016510,-0.135635,-0.841995,0.305769,1455415933.552810
4.509644,-28.733795,-181.877884,-0.030408,0.117318,-0.228401,-0.052109,0.000412,-1.094482,0.305404,1455415933.622793
4.336197,-28.558594,-181.708542,-0.606179,-0.031998,-0.227287,-0.025986,0.080795,-1.273209,0.305568,1455415933.692805
2.775162,-25.930496,-183.571350,-0.439087,0.175048,0.099294,0.177307,0.175125,-1.331345,0.304947,1455415933.752877
2.428268,-26.981735,-183.910049,1.437268,0.488015,0.121300,0.086609,0.074722,-0.947678,0.304014,1455415933.822770
2.948608,-27.857758,-186.450241,-0.514990,-0.103512,0.728784,0.132187,0.095993,-0.850067,0.304944,1455415933.892882
0.346893,-25.930496,-187.296967,-0.102145,-0.063654,0.582600,0.052017,0.108765,-0.901474,0.307573,1455415933.952794
1.561020,-23.302414,-189.498474,0.009614,-0.105101,0.302719,-0.045273,-0.079895,-0.796875,0.305428,1455415934.022795
-0.520355,-21.199936,-188.482391,-0.166583,0.059399,0.237872,-0.042786,-0.078445,-0.838745,0.303888,1455415934.092802
-2.254837,-20.849518,-189.837158,0.089521,0.240055,-0.022025,-0.033157,-0.079697,-0.997406,0.302296,1455415934.162853
MagX, MagY, MagZ, GyroX, GyroY, GyroZ, AccelX, AccelY, AccelZ, Lum, Time
14.569626,-30.836258,-173.410583,-0.033751,-0.000066,-0.030174,0.054855,0.001984,-1.042358,0.377133,1455415951.497739
14.569626,-30.836258,-174.087967,-0.391708,0.493664,0.075135,0.059280,0.011307,-0.945557,0.378859,1455415951.547744
15.783768,-29.960236,-172.563843,-0.072369,0.067047,0.165567,0.037292,0.014542,-0.965012,0.380078,1455415951.607856
16.997910,-30.485855,-171.717117,0.182397,-0.238820,0.046384,0.046753,0.023071,-0.955780,0.381029,1455415951.677854
15.263428,-28.733795,-172.394501,-0.077955,0.057192,-0.050547,0.083572,-0.093369,-0.911636,0.382663,1455415951.747745
15.610321,-28.733795,-172.733185,-0.255375,0.175311,-0.242300,0.072983,-0.058319,-0.920242,0.384297,1455415951.807852
15.436874,-28.908997,-171.886459,0.141632,-0.366485,-0.219775,0.094025,-0.097015,-0.888901,0.384493,1455415951.877876
15.436874,-27.857758,-172.563843,0.389097,-0.121165,0.173911,0.059540,-0.153839,-1.010468,0.386374,1455415951.947735
13.702393,-28.558594,-170.870377,0.416243,-0.118501,0.110394,-0.072754,-0.091583,-1.274231,0.387045,1455415952.007911
13.008606,-27.507355,-173.579926,0.153671,-0.805949,-0.004148,-0.101562,-0.035889,-1.220245,0.387048,1455415952.078051
11.100677,-26.631317,-173.749268,-0.340714,-0.553564,-0.103984,-0.128754,0.236389,-1.241379,0.388695,1455415952.147799
11.100677,-24.879257,-170.701035,-0.169908,-0.588273,0.037122,-0.075439,0.162262,-0.900848,0.388238,1455415952.207883
9.539642,-24.704056,-169.854309,-0.944815,0.187991,-0.164894,-0.115677,0.101151,-0.685654,0.387557,1455415952.277885
7.978607,-22.426376,-170.023651,-0.555577,-0.186835,-0.380857,0.052078,-0.085602,-0.528885,0.382505,1455415952.347791
6.417572,-22.251175,-170.531693,-0.237932,-0.287075,-0.290620,-0.019073,-0.273666,-0.610092,0.376665,1455415952.407888
3.295502,-21.550339,-169.515610,-0.294934,0.431316,0.158847,-0.043320,-0.442917,-1.257309,0.368064,1455415952.477882
2.775162,-18.571838,-169.684952,-0.916417,0.172340,0.707811,-0.271683,-0.322296,-1.330978,0.358336,1455415952.547785
2.601715,-15.593338,-172.225159,-0.231304,0.704941,0.560201,-0.261169,-0.172867,-1.139313,0.356494,1455415952.607884
2.775162,-13.666077,-176.797501,1.055124,0.702245,0.414055,0.095291,-0.028442,-1.380341,0.364037,1455415952.677887
-0.173462,-19.097458,-183.740692,0.664851,0.359603,0.616140,0.081421,-0.090042,-1.260254,0.369409,1455415952.747922
-3.989319,-19.097458,-184.756775,0.020219,-0.636558,0.875283,0.161758,0.299240,-1.364639,0.374864,1455415952.807719
-7.631729,-17.871017,-183.910049,-1.023005,-0.711139,0.522572,0.057419,0.170853,-0.722733,0.380024,1455415952.887789
-11.447586,-20.674316,-181.200500,0.206112,-1.204387,0.352629,-0.260239,0.384995,-0.682861,0.385722,1455415952.937829
-11.794479,-26.631317,-184.587433,0.877964,-0.466895,-0.235464,-0.114304,0.116455,-0.329529,0.390258,1455415953.007890
-14.049301,-34.165176,-183.402008,1.378393,-0.313918,-0.370407,-0.255020,0.552277,-1.396317,0.393477,1455415953.077907
-13.875854,-41.348618,-183.571350,-1.669220,-0.324192,-0.978395,-0.175919,-0.125534,-1.550751,0.398350,1455415953.147794
-15.089996,-42.224655,-180.353775,-1.964194,-0.250925,-0.638682,-0.229141,0.000336,-1.257828,0.403015,1455415953.207892
-11.100677,-43.100677,-177.136200,-1.712771,0.038792,-0.913940,-0.116440,-0.347214,-0.584869,0.400050,1455415953.277875
-8.845856,-42.925476,-176.966843,0.211925,-0.260762,-0.542868,0.072205,-0.397171,-0.559708,0.398140,1455415953.347815
-6.591034,-47.305634,-178.490967,1.521107,-0.057413,0.215809,0.214813,-0.393982,-0.717560,0.394002,1455415953.407883
-2.775177,-50.809753,-180.523117,3.258105,1.036303,0.777165,0.007721,-0.256409,-1.452408,0.393166,1455415953.477873
1.907928,-52.036194,-182.385925,-0.282449,0.510148,0.230747,-0.125046,0.017273,-1.568222,0.396242,1455415953.547833
5.550339,-49.408096,-185.264816,-1.516139,1.274037,-0.026534,-0.057129,0.173019,-1.027710,0.392104,1455415953.607902
12.488251,-44.502335,-186.280899,-0.042617,0.264981,0.148999,-0.146500,0.414597,-0.726212,0.382163,1455415953.677887
13.355499,-46.780014,-186.450241,0.480127,0.295329,0.072094,0.051743,0.205688,-0.482452,0.374670,1455415953.747817
15.957214,-46.955215,-187.296967,0.234185,0.035286,-0.139719,-0.345047,0.376663,-0.639313,0.368115,1455415953.807899
17.865143,-49.583313,-187.805008,-1.539390,1.039147,-1.131566,-0.272919,0.328247,-1.317215,0.365669,1455415953.877912
18.385483,-45.203156,-185.942200,-2.259894,-0.720892,-1.224712,-0.054825,0.491455,-1.776230,0.363339,1455415953.937832
17.865143,-42.925476,-185.772858,-1.992872,-1.019224,-1.645886,-0.164841,-0.265488,-0.611160,0.361425,1455415954.006944
19.946518,-43.976715,-184.418091,0.378412,-0.078966,-1.006994,0.245865,-0.356750,-0.739700,0.365200,1455415954.078030
20.466873,-46.604813,-183.910049,1.092600,0.372298,0.211410,0.396317,-0.291763,-0.472626,0.368209,1455415954.147766
22.374802,-47.831253,-183.402008,2.069577,0.515157,0.759556,0.291245,-0.175461,-1.353180,0.368927,1455415954.207849
26.884445,-52.036194,-183.402008,-0.589508,0.032901,1.295869,-0.029236,0.237320,-2.121552,0.364567,1455415954.277834
26.537552,-49.933716,-182.047241,-0.145759,0.905650,1.332701,-0.012253,0.383957,-1.488892,0.362082,1455415954.347795
28.618927,-48.532074,-180.015076,-0.041571,-0.853626,0.536000,-0.175323,0.461288,-0.689468,0.364532,1455415954.407852
31.567551,-49.057693,-179.507034,1.527642,0.273896,0.491312,-0.060913,0.427216,-0.201492,0.365340,1455415954.477845
30.526855,-51.510574,-178.829651,0.878524,0.287584,0.093573,-0.223251,0.517227,-0.292664,0.366881,1455415954.537789
31.047195,-51.335373,-178.999008,0.692138,-0.131314,-1.050578,-0.702988,0.242401,-1.147278,0.373361,1455415954.607848
33.302032,-45.203156,-178.490967,-2.311116,-0.648247,-1.164208,-0.071716,0.310577,-1.899261,0.380384,1455415954.677739
32.261337,-42.399857,-178.829651,-1.662651,-0.391342,-1.035114,-0.066528,-0.188370,-0.921921,0.376461,1455415954.737828
30.353409,-39.771774,-176.628159,-1.233894,0.558098,-0.945856,0.375427,-0.274597,-0.777893,0.381356,1455415954.807853
30.179962,-37.143677,-178.152267,1.297236,-0.635587,0.471565,0.299347,-0.340958,-0.374207,0.385138,1455415954.877847
30.873749,-36.793274,-177.136200,1.553125,0.167909,1.648594,0.248566,0.062469,-0.998886,0.396660,1455415954.937748
35.730301,-35.742035,-179.168350,-0.603199,1.567382,1.959249,0.007126,-0.450363,-1.655579,0.408091,1455415955.007850
38.852371,-34.690796,-182.893967,0.293382,-0.517721,1.061023,-0.322342,0.326355,-1.699875,0.417554,1455415955.077976
40.066498,-32.763535,-184.418091,-0.337075,-0.990716,0.463745,-0.100494,0.308258,-0.713760,0.426367,1455415955.147747
39.025818,-32.413116,-188.482391,0.771810,0.559980,0.040797,-0.143890,0.536545,-0.442810,0.433017,1455415955.207800
40.066498,-36.968475,-194.578857,1.537059,-0.763189,-0.273414,-0.066162,0.316711,-0.172562,0.436762,1455415955.277839
37.985123,-42.925476,-197.288406,1.015356,-0.630295,-0.350865,-0.251312,0.298172,-1.071320,0.441069,1455415955.337968
34.169266,-43.275894,-197.288406,-3.240690,1.066364,-2.026293,-0.152786,0.252991,-1.805206,0.443008,1455415955.407833
28.272034,-33.814774,-198.643173,-1.226780,-1.115494,-1.659086,-0.023361,0.020676,-1.188507,0.431882,1455415955.477835
23.762375,-35.566833,-196.272324,-2.800095,0.718967,-1.903161,0.325043,-0.161926,-0.715759,0.408482,1455415955.547754
18.558945,-32.413116,-193.562790,-0.803138,0.037356,-0.761096,0.470535,-0.275726,-0.866684,0.391578,1455415955.607847
18.732391,-35.391617,-194.409515,0.803291,-0.042786,0.740849,0.384674,-0.312393,-0.945480,0.390461,1455415955.677850
17.171356,-41.173416,-194.917557,2.530247,0.477126,1.541251,0.232910,0.049774,-1.470032,0.385028,1455415955.737839
17.344803,-45.553574,-195.764282,-0.316493,1.364258,1.525035,0.068192,-0.128677,-1.682281,0.375153,1455415955.807837
14.049286,-44.677536,-193.224091,-0.227617,0.998519,0.898221,-0.431076,0.061752,-1.055359,0.374499,1455415955.877829
11.447571,-41.699036,-191.022583,-1.426783,-0.450553,0.761095,0.055954,0.551620,-1.403900,0.386549,1455415955.937791
8.672394,-44.151917,-189.329132,1.822433,0.606135,0.262550,-0.166580,0.339462,-0.353943,0.388819,1455415956.007870
7.111359,-50.984955,-186.111542,1.602943,-0.494937,-0.373209,-0.082260,0.312790,-0.162155,0.392022,1455415956.077896
4.856537,-55.014694,-182.555267,0.651323,-1.226301,-0.968212,-0.603485,-0.238998,-0.780365,0.395273,1455415956.147743
6.070679,-55.189896,-183.402008,-2.671414,-0.077472,-1.598976,-0.167023,0.585297,-2.161606,0.399909,1455415956.208087
4.509644,-53.613052,-178.829651,-1.024927,-0.973806,-0.604730,-0.120575,-0.357941,-0.474213,0.394331,1455415956.277842
6.244125,-52.561813,-176.458801,-1.021945,-0.568247,-0.974669,0.073837,-0.076965,-0.791443,0.396063,1455415956.347845
5.550339,-50.108932,-175.442734,0.566857,0.593069,-0.207104,0.227661,-0.311325,-0.542969,0.395770,1455415956.407847
6.070679,-46.429596,-176.628159,1.075568,-0.106120,0.448820,0.170105,0.033127,-1.235596,0.395993,1455415956.477840
8.325500,-45.203156,-177.813583,2.288430,0.815531,1.292632,0.224731,-0.480255,-1.450989,0.397569,1455415956.537786
8.152054,-42.224655,-182.385925,0.126803,-0.190851,0.712105,-0.146881,0.092697,-1.738571,0.404442,1455415956.607859
11.794464,-36.793274,-186.958282,-1.888086,0.790741,0.556892,0.116531,0.238144,-0.943924,0.409625,1455415956.677857
13.528946,-33.289154,-186.619583,-0.024925,-0.145540,0.582982,-0.241882,0.312775,-0.570175,0.405462,1455415956.737829
13.182053,-34.340378,-188.990433,1.266924,-0.536415,0.222841,0.001770,0.166763,-0.331314,0.399330,1455415956.807870
11.274124,-36.968475,-191.191940,0.887822,-0.182250,0.363251,-0.233566,0.096680,-0.946747,0.395351,1455415956.877831
10.406876,-37.844498,-192.038666,-3.729495,2.017583,-1.550520,-0.261093,0.646484,-2.043900,0.394636,1455415956.937837
8.845840,-36.618057,-190.514557,0.406670,-0.953328,-0.686321,-0.125336,0.268509,-1.415405,0.383609,1455415957.007848
4.336197,-36.968475,-186.788925,-2.257123,-0.634979,-1.374190,-0.112656,-0.173203,-0.488037,0.375298,1455415957.077976
5.029984,-37.669296,-186.111542,-0.850689,0.279469,-0.546322,0.303268,-0.221054,-0.759476,0.380172,1455415957.137952
3.815857,-38.895737,-185.603500,1.563443,0.449444,0.621510,0.197662,-0.301392,-0.649582,0.383910,1455415957.207836
5.376877,-42.925476,-187.127625,2.654190,-0.278946,0.712468,0.175949,0.139297,-1.666260,0.384362,1455415957.277801
6.070679,-48.181656,-185.434158,1.056043,-0.235518,0.909600,-0.115509,-0.473816,-1.604248,0.379316,1455415957.337851
4.683090,-45.378357,-185.434158,1.590106,-0.342047,0.320222,-0.199387,0.080978,-1.128723,0.376728,1455415957.407847
7.978607,-46.254395,-187.296967,-1.166017,-0.299156,0.076541,0.089081,0.182999,-1.016586,0.379682,1455415957.477831
7.805161,-45.378357,-186.450241,0.951298,-0.876560,0.036361,-0.122803,0.417099,-0.482956,0.378410,1455415957.537795
6.244125,-48.707275,-185.264816,1.798701,-0.280532,-0.038812,-0.051346,0.241684,-0.159866,0.377327,1455415957.607844
6.591019,-52.912216,-185.942200,1.430091,-0.431063,-0.266252,-0.009018,0.067078,-0.757950,0.378920,1455415957.677844
5.550339,-53.262634,-182.555267,-2.351661,1.426157,-0.429806,-0.765594,-0.499390,-0.722153,0.382932,1455415957.737843
11.967911,-47.480835,-190.175858,-1.694516,-1.909121,-0.618952,0.286072,0.422775,-2.079803,0.382604,1455415957.807804
10.406876,-42.750275,-187.974350,-2.548060,0.589127,-0.531727,-0.098907,-0.011887,-1.015488,0.365434,1455415957.877348
8.845840,-41.523834,-186.450241,-0.290940,0.017941,-0.510706,0.003326,-0.208008,-0.765274,0.368767,1455415957.937834
6.764465,-42.224655,-186.788925,0.255089,-0.630671,-0.204113,0.256195,-0.257126,-0.865051,0.370085,1455415958.007873
6.417572,-44.327133,-187.466324,1.703851,-0.207504,0.873462,0.277527,0.034836,-1.188461,0.369507,1455415958.077978
6.244125,-48.707275,-188.990433,0.864221,-0.154220,1.732516,0.341782,-0.281113,-1.414413,0.373308,1455415958.137912
6.937912,-47.656036,-187.974350,0.665271,0.465797,1.470105,0.037567,0.236282,-1.478577,0.377492,1455415958.207835
7.805161,-45.378357,-190.514557,-0.410558,0.236638,1.118229,0.069855,0.136581,-0.719009,0.378265,1455415958.277843
9.019287,-44.502335,-191.361282,0.966462,-0.366848,1.357873,-0.175415,0.221741,-0.657516,0.381988,1455415958.337901
8.672394,-45.203156,-189.329132,0.920582,-0.023581,0.830601,-0.160721,0.199081,-0.675766,0.385189,1455415958.407844
8.672394,-46.254395,-188.990433,0.760504,-0.615507,0.473070,-0.052139,-0.104782,-0.406265,0.386973,1455415958.478029
7.111359,-47.831253,-187.805008,-0.536804,0.407381,0.574122,-0.097504,-0.043854,-1.184845,0.390048,1455415958.537836
7.805161,-46.429596,-186.111542,-0.618058,-0.189729,-0.046421,-0.092285,0.350891,-1.630798,0.390644,1455415958.607919
7.631714,-45.553574,-185.942200,-0.471647,0.373430,0.278864,-0.210495,-0.206345,-0.924545,0.390635,1455415958.677875
8.845840,-44.327133,-186.111542,-0.993481,0.240335,0.198757,-0.211670,-0.068893,-1.042709,0.391204,1455415958.737838
8.845840,-43.275894,-185.772858,-0.506983,-0.072802,0.075765,-0.078705,-0.125473,-0.844406,0.385904,1455415958.807932
10.753769,-43.451096,-185.264816,0.108065,0.090455,0.450769,-0.049103,-0.121750,-0.764236,0.385501,1455415958.877871
10.059982,-44.151917,-183.571350,0.369318,-0.200909,0.447722,-0.095474,-0.086258,-0.821136,0.387879,1455415958.937952
9.713089,-43.801514,-184.248734,0.400487,0.140801,0.707605,-0.106964,-0.054062,-1.101349,0.388598,1455415959.007777
11.794464,-42.399857,-184.926117,-0.506709,0.363428,0.513551,-0.203232,0.076462,-1.441483,0.388638,1455415959.077871
12.488251,-41.699036,-185.264816,0.239025,-0.108521,0.564906,0.121597,0.081543,-1.172470,0.386137,1455415959.137790
14.396179,-40.472595,-185.772858,-0.625409,0.559256,0.575093,0.081528,0.003876,-0.840897,0.384721,1455415959.207846
16.477554,-39.070953,-183.740692,0.099968,0.690127,0.595775,0.044571,0.015350,-0.835312,0.381228,1455415959.277840
18.038589,-39.596558,-185.942200,-0.195149,0.440047,0.420706,-0.082809,-0.096268,-0.808273,0.377765,1455415959.337832
19.079285,-37.494095,-185.264816,-0.292833,0.192885,0.158509,0.021286,-0.037918,-0.994629,0.375530,1455415959.407823
19.079285,-37.844498,-186.619583,-0.311417,0.396691,0.202077,0.032822,-0.074158,-0.905701,0.373575,1455415959.477828
MagX, MagY, MagZ, GyroX, GyroY, GyroZ, AccelX, AccelY, AccelZ, Lum, Time
41.800980,-35.566833,-170.870377,0.133859,-0.202471,-0.096522,-0.045731,-0.080246,-0.986588,0.327093,1455415993.788768
43.015121,-34.690796,-171.378418,-0.300661,0.487486,-0.006865,-0.133575,-0.104462,-0.937286,0.327210,1455415993.858750
44.229248,-35.566833,-170.870377,-0.229014,0.313311,-0.025186,-0.115143,-0.110565,-1.022583,0.326679,1455415993.918735
45.096497,-35.041214,-171.039734,0.040490,-0.276945,-0.034183,-0.075668,-0.148773,-0.943573,0.324160,1455415993.988830
45.443390,-32.237915,-170.701035,-0.161602,-0.108871,-0.053549,-0.016647,-0.185165,-0.955536,0.324970,1455415994.058950
45.269943,-35.216415,-170.531693,0.189836,-0.210139,0.061536,0.052322,-0.171814,-1.046555,0.325915,1455415994.118651
45.616837,-36.618057,-170.192993,-0.223479,-0.090671,0.102269,0.121841,-0.208954,-1.014801,0.326785,1455415994.188677
45.790283,-33.989975,-167.991501,-0.375452,0.043855,0.168388,0.092606,-0.141861,-0.989380,0.327978,1455415994.257738
45.269943,-36.618057,-168.160843,-0.270640,0.071131,0.351679,0.123611,-0.226685,-0.867264,0.329072,1455415994.318720
47.871658,-36.092438,-168.668884,-0.254217,0.146204,0.336353,0.031113,-0.179260,-0.946457,0.330577,1455415994.388790
48.738907,-37.318893,-167.822144,0.136096,0.013782,0.245275,-0.049011,-0.131485,-1.065063,0.331696,1455415994.458777
46.137177,-37.494095,-166.636719,0.179614,-0.127747,0.178953,-0.003983,-0.128540,-1.197037,0.332380,1455415994.518787
46.484085,-39.596558,-167.652802,-0.045255,-0.141064,0.116749,0.030487,-0.107224,-1.279312,0.334453,1455415994.588330
44.229248,-38.720535,-168.160843,-1.155448,-0.212475,-0.113276,-0.102814,0.131363,-1.258194,0.335778,1455415994.658788
44.402710,-37.494095,-165.959335,-1.413376,0.310054,-0.247129,-0.175293,0.573029,-1.460800,0.336782,1455415994.718802
45.616837,-38.019714,-166.128693,-0.136886,-0.000436,-0.148381,-0.084869,0.323837,-0.892593,0.334833,1455415994.788791
45.963730,-37.669296,-166.467377,-1.294539,0.200245,-0.279427,-0.075226,0.217636,-0.687149,0.333704,1455415994.858786
44.402710,-36.442856,-164.943268,-1.104606,0.094461,0.188117,-0.137848,0.018967,-0.475098,0.330818,1455415994.918777
43.882355,-35.216415,-164.773911,0.373418,0.613488,-0.441119,-0.256927,-0.050385,-0.831848,0.324625,1455415994.988798
44.576157,-36.968475,-165.112610,0.876293,-0.031530,-0.423335,0.056442,-0.125397,-1.033279,0.315666,1455415995.049099
43.708908,-39.246155,-166.636719,0.346003,0.017646,0.311510,-0.017334,0.179092,-1.418472,0.314502,1455415995.118856
45.963730,-40.472595,-164.773911,0.285856,-0.263977,0.477257,0.135284,0.351166,-1.384186,0.317250,1455415995.188801
43.535461,-41.874237,-165.451294,0.082561,-0.251027,0.393110,0.167664,0.330292,-1.274582,0.317250,1455415995.248675
